Condition,File,Label,IoU
resized,image_157.jpg,Raam,0.5305
resized,image_157.jpg,Raam,0.9256
resized,image_157.jpg,Raam,0.9559
resized,image_157.jpg,Deur,0.9352
resized,image_157.jpg,Deur,0.8617
resized,image_157.jpg,Raam,0.6966
resized,image_157.jpg,Raam,0.647
resized,image_157.jpg,Raam,0.9363
resized,image_157.jpg,Raam,0.9327
resized,image_157.jpg,Raam,0.9293
resized,image_157.jpg,Raam,0.9317
resized,image_158.jpg,Raam,0.924
resized,image_158.jpg,Raam,0.9119
resized,image_158.jpg,Raam,0.9065
resized,image_158.jpg,Raam,0.8759
resized,image_158.jpg,Raam,0.7727
resized,image_158.jpg,Raam,0.6608
resized,image_158.jpg,Raam,0.7487
resized,image_158.jpg,Raam,0.0
resized,image_158.jpg,Raam,0.0035
resized,image_159.jpg,Deur,0.9258
resized,image_159.jpg,Raam,0.9174
resized,image_159.jpg,Raam,0.9605
resized,image_159.jpg,Deur,0.915
resized,image_159.jpg,Raam,0.6288
resized,image_159.jpg,Raam,0.0
resized,image_159.jpg,Raam,0.7889
resized,image_159.jpg,Raam,0.5494
resized,image_159.jpg,Deur,0.8625
resized,image_160.jpg,Raam,0.9569
resized,image_160.jpg,Raam,0.8863
resized,image_160.jpg,Raam,0.9698
resized,image_160.jpg,Zonnepaneel,0.9261
resized,image_160.jpg,Raam,0.0
resized,image_160.jpg,Raam,0.7097
resized,image_160.jpg,Raam,0.7009
resized,image_160.jpg,Raam,0.7481
resized,image_160.jpg,Raam,0.9035
resized,image_160.jpg,Raam,0.0
resized,image_160.jpg,Raam,0.6518
resized,image_160.jpg,Raam,0.0
resized,image_160.jpg,Deur,0.6412
resized,image_161.jpg,Raam,0.9396
resized,image_161.jpg,Raam,0.9354
resized,image_161.jpg,Raam,0.9083
resized,image_161.jpg,Deur,0.9671
resized,image_161.jpg,Deur,0.8285
resized,image_161.jpg,Raam,0.9151
resized,image_162.jpg,Raam,0.7937
resized,image_162.jpg,Raam,0.0
resized,image_162.jpg,Raam,0.5655
resized,image_162.jpg,Raam,0.8781
resized,image_165.jpg,Raam,0.9479
resized,image_165.jpg,Raam,0.9327
resized,image_165.jpg,Deur,0.9277
resized,image_165.jpg,Raam,0.8633
resized,image_165.jpg,Raam,0.0
resized,image_165.jpg,Deur,0.4604
resized,image_169.jpg,Raam,0.9588
resized,image_169.jpg,Deur,0.9382
resized,image_17.jpg,Raam,0.9013
resized,image_17.jpg,Raam,0.0
resized,image_17.jpg,Raam,0.8795
resized,image_17.jpg,Raam,0.8159
resized,image_17.jpg,Raam,0.9002
resized,image_17.jpg,Raam,0.0
resized,image_17.jpg,Raam,0.7873
resized,image_17.jpg,Raam,0.0
resized,image_17.jpg,Raam,0.0
resized,image_171.jpg,Raam,0.8709
resized,image_171.jpg,Deur,0.8655
resized,image_171.jpg,Zonnepaneel,0.0
resized,image_171.jpg,Raam,0.8656
resized,image_171.jpg,Raam,0.8053
resized,image_171.jpg,Raam,0.2204
resized,image_171.jpg,Raam,0.7245
resized,image_172.jpg,Raam,0.9581
resized,image_172.jpg,Raam,0.6134
resized,image_172.jpg,Raam,0.0
resized,image_172.jpg,Deur,0.0
resized,image_174.jpg,Raam,0.0
resized,image_174.jpg,Raam,0.8837
resized,image_174.jpg,Raam,0.0
resized,image_174.jpg,Deur,0.8972
resized,image_174.jpg,Raam,0.0
resized,image_174.jpg,Raam,0.0
resized,image_175.jpg,Raam,0.8147
resized,image_175.jpg,Raam,0.0
resized,image_175.jpg,Raam,0.0
resized,image_175.jpg,Deur,0.0
resized,image_175.jpg,Deur,0.0
resized,image_176.jpg,Raam,0.9072
resized,image_176.jpg,Raam,0.0
resized,image_176.jpg,Raam,0.9084
resized,image_176.jpg,Raam,0.8949
resized,image_176.jpg,Deur,0.9517
resized,image_176.jpg,Raam,0.9157
resized,image_176.jpg,Raam,0.9376
resized,image_176.jpg,Deur,0.0
resized,image_176.jpg,Raam,0.9507
resized,image_176.jpg,Raam,0.9407
resized,image_176.jpg,Raam,0.8763
resized,image_176.jpg,Deur,0.928
resized,image_177.jpg,Raam,0.7392
resized,image_177.jpg,Deur,0.0
resized,image_177.jpg,Raam,0.0
resized,image_179.jpg,Raam,0.877
resized,image_179.jpg,Raam,0.8425
resized,image_179.jpg,Raam,0.8426
resized,image_179.jpg,Raam,0.8907
resized,image_179.jpg,Raam,0.8283
resized,image_18.jpg,Raam,0.8693
resized,image_18.jpg,Raam,0.8825
resized,image_18.jpg,Raam,0.0
resized,image_18.jpg,Raam,0.8409
resized,image_18.jpg,Raam,0.2714
resized,image_18.jpg,Raam,0.0
resized,image_18.jpg,Raam,0.0
resized,image_18.jpg,Raam,0.0
resized,image_18.jpg,Raam,0.0
resized,image_180.jpg,Raam,0.0
resized,image_180.jpg,Zonnepaneel,0.0
resized,image_180.jpg,Raam,0.9558
resized,image_180.jpg,Raam,0.0
resized,image_180.jpg,Raam,0.0
resized,image_180.jpg,Raam,0.0
resized,image_180.jpg,Raam,0.9549
resized,image_180.jpg,Raam,0.0
resized,image_182.jpg,Raam,0.9454
resized,image_182.jpg,Raam,0.9484
resized,image_182.jpg,Deur,0.9664
resized,image_182.jpg,Raam,0.0
resized,image_182.jpg,Raam,0.0
resized,image_182.jpg,Deur,0.7781
resized,image_182.jpg,Raam,0.0
resized,image_182.jpg,Raam,0.2699
resized,image_182.jpg,Deur,0.0
resized,image_182.jpg,Raam,0.0
resized,image_182.jpg,Raam,0.7206
resized,image_182.jpg,Raam,0.0
resized,image_183.jpg,Raam,0.9469
resized,image_183.jpg,Raam,0.9196
resized,image_183.jpg,Raam,0.8684
resized,image_183.jpg,Raam,0.7507
resized,image_183.jpg,Raam,0.6568
resized,image_183.jpg,Raam,0.8065
resized,image_183.jpg,Raam,0.9476
resized,image_183.jpg,Raam,0.9684
resized,image_183.jpg,Deur,0.4355
resized,image_184.jpg,Zonnepaneel,0.8666
resized,image_184.jpg,Zonnepaneel,0.6904
resized,image_184.jpg,Raam,0.0
resized,image_184.jpg,Raam,0.0
resized,image_185.jpg,Raam,0.9335
resized,image_185.jpg,Zonnepaneel,0.0
resized,image_185.jpg,Zonnepaneel,0.0
resized,image_185.jpg,Deur,0.9228
resized,image_187.jpg,Raam,0.9641
resized,image_187.jpg,Raam,0.9196
resized,image_187.jpg,Raam,0.8982
resized,image_187.jpg,Raam,0.0
resized,image_187.jpg,Deur,0.0
resized,image_187.jpg,Deur,0.9243
resized,image_187.jpg,Raam,0.0
resized,image_187.jpg,Raam,0.0
resized,image_187.jpg,Raam,0.9168
resized,image_187.jpg,Raam,0.9013
resized,image_187.jpg,Raam,0.0
resized,image_19.jpg,Raam,0.0
resized,image_19.jpg,Deur,0.0
resized,image_191.jpg,Raam,0.5358
resized,image_191.jpg,Raam,0.0
resized,image_191.jpg,Raam,0.9508
resized,image_193.jpg,Raam,0.914
resized,image_193.jpg,Raam,0.8503
resized,image_193.jpg,Raam,0.8121
resized,image_193.jpg,Raam,0.9282
resized,image_193.jpg,Raam,0.9766
resized,image_193.jpg,Raam,0.9114
resized,image_193.jpg,Raam,0.8896
resized,image_193.jpg,Raam,0.9242
resized,image_193.jpg,Deur,0.9493
resized,image_193.jpg,Raam,0.9079
resized,image_193.jpg,Deur,0.8517
resized,image_193.jpg,Raam,0.9012
resized,image_193.jpg,Raam,0.9192
resized,image_195.jpg,Deur,0.9653
resized,image_195.jpg,Raam,0.9065
resized,image_195.jpg,Raam,0.887
resized,image_195.jpg,Deur,0.9655
resized,image_195.jpg,Raam,0.9311
resized,image_195.jpg,Deur,0.9562
resized,image_195.jpg,Raam,0.6497
resized,image_195.jpg,Raam,0.9648
resized,image_195.jpg,Deur,0.9455
resized,image_195.jpg,Raam,0.9272
resized,image_195.jpg,Raam,0.9758
resized,image_195.jpg,Raam,0.9577
resized,image_195.jpg,Raam,0.9342
resized,image_197.jpg,Raam,0.3295
resized,image_197.jpg,Raam,0.9141
resized,image_197.jpg,Raam,0.9053
resized,image_197.jpg,Raam,0.0
resized,image_197.jpg,Deur,0.0
resized,image_197.jpg,Raam,0.9204
resized,image_197.jpg,Raam,0.3474
resized,image_197.jpg,Raam,0.0
resized,image_197.jpg,Deur,0.8453
resized,image_197.jpg,Raam,0.0
resized,image_198.jpg,Raam,0.925
resized,image_198.jpg,Raam,0.9569
resized,image_198.jpg,Raam,0.9287
resized,image_198.jpg,Raam,0.9529
resized,image_198.jpg,Raam,0.9702
resized,image_200.jpg,Deur,0.9205
resized,image_200.jpg,Raam,0.9679
resized,image_200.jpg,Raam,0.0
resized,image_200.jpg,Raam,0.8212
resized,image_200.jpg,Raam,0.0
resized,image_200.jpg,Raam,0.8444
resized,image_201.jpg,Raam,0.7537
resized,image_201.jpg,Raam,0.9523
resized,image_201.jpg,Raam,0.8877
resized,image_201.jpg,Raam,0.7046
resized,image_201.jpg,Raam,0.8529
resized,image_201.jpg,Raam,0.9012
resized,image_201.jpg,Raam,0.8174
resized,image_201.jpg,Raam,0.0
resized,image_201.jpg,Raam,0.8518
resized,image_201.jpg,Raam,0.8281
resized,image_201.jpg,Raam,0.8406
resized,image_201.jpg,Raam,0.9163
resized,image_201.jpg,Raam,0.9159
resized,image_201.jpg,Deur,0.9281
resized,image_201.jpg,Raam,0.939
resized,image_201.jpg,Raam,0.8101
resized,image_201.jpg,Raam,0.863
resized,image_202.jpg,Raam,0.9781
resized,image_202.jpg,Raam,0.9683
resized,image_202.jpg,Deur,0.9161
resized,image_202.jpg,Deur,0.935
resized,image_202.jpg,Raam,0.791
resized,image_202.jpg,Raam,0.9322
resized,image_202.jpg,Raam,0.0
resized,image_202.jpg,Raam,0.512
resized,image_204.jpg,Deur,0.9018
resized,image_204.jpg,Raam,0.9316
resized,image_206.jpg,Raam,0.873
resized,image_206.jpg,Deur,0.9513
resized,image_206.jpg,Deur,0.9609
resized,image_206.jpg,Deur,0.9061
resized,image_206.jpg,Raam,0.9622
resized,image_206.jpg,Raam,0.9275
resized,image_206.jpg,Deur,0.8993
resized,image_206.jpg,Deur,0.8848
resized,image_206.jpg,Raam,0.8945
resized,image_206.jpg,Raam,0.8607
resized,image_206.jpg,Raam,0.8457
resized,image_206.jpg,Raam,0.7415
resized,image_206.jpg,Raam,0.0
resized,image_206.jpg,Raam,0.0
resized,image_207.jpg,Deur,0.9555
resized,image_207.jpg,Deur,0.0
resized,image_207.jpg,Raam,0.0
resized,image_207.jpg,Raam,0.8917
resized,image_208.jpg,Raam,0.9244
resized,image_208.jpg,Deur,0.8588
resized,image_208.jpg,Raam,0.9425
resized,image_208.jpg,Raam,0.9137
resized,image_208.jpg,Raam,0.744
resized,image_208.jpg,Raam,0.902
resized,image_208.jpg,Raam,0.0
resized,image_209.jpg,Zonnepaneel,0.0
resized,image_209.jpg,Deur,0.9476
resized,image_209.jpg,Raam,0.9268
resized,image_209.jpg,Raam,0.9097
resized,image_209.jpg,Raam,0.8824
resized,image_209.jpg,Deur,0.9554
resized,image_210.jpg,Zonnepaneel,0.907
resized,image_210.jpg,Zonnepaneel,0.9154
resized,image_210.jpg,Zonnepaneel,0.0
resized,image_210.jpg,Raam,0.8917
resized,image_213.jpg,Raam,0.911
resized,image_213.jpg,Raam,0.0
resized,image_213.jpg,Deur,0.6073
resized,image_213.jpg,Raam,0.0
resized,image_214.jpg,Deur,0.9234
resized,image_214.jpg,Raam,0.9288
resized,image_214.jpg,Raam,0.8807
resized,image_214.jpg,Raam,0.888
resized,image_214.jpg,Deur,0.0
resized,image_214.jpg,Raam,0.9448
resized,image_214.jpg,Raam,0.8737
resized,image_214.jpg,Raam,0.9134
resized,image_214.jpg,Deur,0.0
resized,image_216.jpg,Deur,0.9734
resized,image_216.jpg,Raam,0.6019
resized,image_216.jpg,Zonnepaneel,0.4834
resized,image_216.jpg,Deur,0.9422
resized,image_216.jpg,Raam,0.8973
resized,image_216.jpg,Deur,0.9336
resized,image_216.jpg,Raam,0.9281
resized,image_217.jpg,Raam,0.9684
resized,image_217.jpg,Raam,0.0
resized,image_217.jpg,Raam,0.6374
resized,image_217.jpg,Raam,0.5607
resized,image_217.jpg,Raam,0.9094
resized,image_218.jpg,Raam,0.8615
resized,image_218.jpg,Raam,0.9095
resized,image_218.jpg,Raam,0.9723
resized,image_218.jpg,Raam,0.931
resized,image_218.jpg,Raam,0.0
resized,image_218.jpg,Raam,0.0
resized,image_218.jpg,Raam,0.9218
resized,image_218.jpg,Raam,0.0
resized,image_218.jpg,Deur,0.0
resized,image_218.jpg,Deur,0.9141
resized,image_218.jpg,Deur,0.0
resized,image_218.jpg,Raam,0.703
resized,image_218.jpg,Raam,0.0
resized,image_218.jpg,Raam,0.0
resized,image_218.jpg,Raam,0.7732
resized,image_221.jpg,Raam,0.9059
resized,image_221.jpg,Raam,0.8648
resized,image_221.jpg,Raam,0.9613
resized,image_221.jpg,Raam,0.9146
resized,image_221.jpg,Deur,0.8791
resized,image_221.jpg,Raam,0.0
resized,image_221.jpg,Deur,0.9192
resized,image_222.jpg,Raam,0.9601
resized,image_222.jpg,Deur,0.9173
resized,image_222.jpg,Deur,0.8436
resized,image_222.jpg,Raam,0.9603
resized,image_223.jpg,Raam,0.424
resized,image_223.jpg,Raam,0.9473
resized,image_223.jpg,Raam,0.9244
resized,image_223.jpg,Raam,0.0
resized,image_223.jpg,Raam,0.0
resized,image_223.jpg,Raam,0.876
resized,image_223.jpg,Raam,0.0
resized,image_226.jpg,Raam,0.9305
resized,image_226.jpg,Raam,0.9197
resized,image_226.jpg,Raam,0.9025
resized,image_226.jpg,Raam,0.8904
resized,image_226.jpg,Deur,0.938
resized,image_226.jpg,Raam,0.0
resized,image_226.jpg,Deur,0.7662
resized,image_226.jpg,Raam,0.921
resized,image_226.jpg,Deur,0.6916
resized,image_226.jpg,Raam,0.931
resized,image_226.jpg,Deur,0.9618
resized,image_226.jpg,Raam,0.5929
resized,image_226.jpg,Raam,0.9323
resized,image_226.jpg,Raam,0.6676
resized,image_226.jpg,Raam,0.0
resized,image_226.jpg,Raam,0.0
resized,image_227.jpg,Zonnepaneel,0.8923
resized,image_227.jpg,Raam,0.9647
resized,image_227.jpg,Deur,0.9205
resized,image_227.jpg,Raam,0.4829
resized,image_227.jpg,Zonnepaneel,0.9322
resized,image_228.jpg,Raam,0.9265
resized,image_23.jpg,Deur,0.9443
resized,image_23.jpg,Raam,0.912
resized,image_23.jpg,Raam,0.8568
resized,image_23.jpg,Raam,0.869
resized,image_23.jpg,Raam,0.9067
resized,image_23.jpg,Raam,0.8753
resized,image_23.jpg,Raam,0.8583
resized,image_231.jpg,Raam,0.0
resized,image_231.jpg,Deur,0.9261
resized,image_231.jpg,Raam,0.9092
resized,image_232.jpg,Raam,0.9604
resized,image_232.jpg,Raam,0.8932
resized,image_232.jpg,Raam,0.7962
resized,image_232.jpg,Raam,0.8763
resized,image_232.jpg,Raam,0.0
resized,image_232.jpg,Zonnepaneel,0.0
resized,image_232.jpg,Deur,0.9281
resized,image_234.jpg,Raam,0.9403
resized,image_234.jpg,Raam,0.6682
resized,image_234.jpg,Raam,0.9304
resized,image_234.jpg,Deur,0.9315
resized,image_234.jpg,Raam,0.8838
resized,image_234.jpg,Zonnepaneel,0.909
resized,image_234.jpg,Raam,0.6275
resized,image_234.jpg,Raam,0.8925
resized,image_234.jpg,Raam,0.9555
resized,image_234.jpg,Deur,0.2826
resized,image_234.jpg,Raam,0.7508
resized,image_234.jpg,Deur,0.9112
resized,image_234.jpg,Raam,0.7613
resized,image_235.jpg,Raam,0.9719
resized,image_235.jpg,Raam,0.4368
resized,image_235.jpg,Raam,0.9128
resized,image_235.jpg,Deur,0.91
resized,image_235.jpg,Raam,0.0
resized,image_235.jpg,Raam,0.9614
resized,image_235.jpg,Deur,0.954
resized,image_235.jpg,Raam,0.8605
resized,image_235.jpg,Raam,0.8227
resized,image_235.jpg,Raam,0.6323
resized,image_235.jpg,Raam,0.8178
resized,image_236.jpg,Raam,0.9651
resized,image_236.jpg,Raam,0.9618
resized,image_236.jpg,Raam,0.0
resized,image_236.jpg,Deur,0.0
resized,image_237.jpg,Raam,0.5405
resized,image_237.jpg,Raam,0.9253
resized,image_237.jpg,Raam,0.8292
resized,image_237.jpg,Raam,0.8761
resized,image_237.jpg,Raam,0.0
resized,image_238.jpg,Raam,0.7767
resized,image_239.jpg,Raam,0.9178
resized,image_239.jpg,Raam,0.8863
resized,image_239.jpg,Raam,0.9081
resized,image_24.jpg,Raam,0.9466
resized,image_24.jpg,Raam,0.8939
resized,image_24.jpg,Raam,0.9291
resized,image_24.jpg,Raam,0.8602
resized,image_24.jpg,Raam,0.9349
resized,image_24.jpg,Deur,0.8704
resized,image_24.jpg,Deur,0.8929
resized,image_240.jpg,Raam,0.9429
resized,image_240.jpg,Raam,0.0
resized,image_240.jpg,Raam,0.0
resized,image_240.jpg,Deur,0.8749
resized,image_240.jpg,Raam,0.9208
resized,image_241.jpg,Raam,0.84
resized,image_241.jpg,Deur,0.9515
resized,image_241.jpg,Raam,0.9204
resized,image_241.jpg,Raam,0.9464
resized,image_241.jpg,Deur,0.9161
resized,image_241.jpg,Zonnepaneel,0.0
resized,image_241.jpg,Raam,0.9121
resized,image_243.jpg,Raam,0.9468
resized,image_243.jpg,Raam,0.9769
resized,image_243.jpg,Zonnepaneel,0.9098
resized,image_243.jpg,Deur,0.8738
resized,image_243.jpg,Raam,0.5612
resized,image_243.jpg,Raam,0.9149
resized,image_245.jpg,Raam,0.9563
resized,image_245.jpg,Raam,0.0
resized,image_245.jpg,Raam,0.8342
resized,image_245.jpg,Raam,0.0
resized,image_245.jpg,Raam,0.9108
resized,image_245.jpg,Zonnepaneel,0.9044
resized,image_246.jpg,Raam,0.7598
resized,image_246.jpg,Raam,0.6955
resized,image_246.jpg,Raam,0.6946
resized,image_246.jpg,Raam,0.8719
resized,image_246.jpg,Zonnepaneel,0.0
resized,image_246.jpg,Raam,0.0
resized,image_246.jpg,Deur,0.83
resized,image_246.jpg,Raam,0.837
resized,image_249.jpg,Raam,0.9543
resized,image_249.jpg,Raam,0.8973
resized,image_249.jpg,Raam,0.9447
resized,image_249.jpg,Raam,0.0
resized,image_249.jpg,Raam,0.9184
resized,image_249.jpg,Deur,0.8101
resized,image_249.jpg,Raam,0.9567
resized,image_249.jpg,Raam,0.6024
resized,image_249.jpg,Raam,0.6271
resized,image_249.jpg,Raam,0.8481
resized,image_249.jpg,Raam,0.9482
resized,image_249.jpg,Raam,0.0
resized,image_249.jpg,Raam,0.6327
resized,image_249.jpg,Raam,0.6547
resized,image_249.jpg,Raam,0.9193
resized,image_249.jpg,Raam,0.9017
resized,image_25.jpg,Raam,0.9109
resized,image_25.jpg,Raam,0.91
resized,image_25.jpg,Raam,0.9119
resized,image_25.jpg,Raam,0.0
resized,image_25.jpg,Raam,0.8872
resized,image_25.jpg,Deur,0.82
resized,image_25.jpg,Deur,0.0
resized,image_251.jpg,Raam,0.9502
resized,image_251.jpg,Raam,0.9158
resized,image_251.jpg,Raam,0.9113
resized,image_251.jpg,Raam,0.9498
resized,image_251.jpg,Raam,0.9147
resized,image_251.jpg,Raam,0.9196
resized,image_251.jpg,Raam,0.9301
resized,image_251.jpg,Raam,0.8092
resized,image_251.jpg,Raam,0.9468
resized,image_251.jpg,Raam,0.9694
resized,image_251.jpg,Raam,0.0
resized,image_251.jpg,Raam,0.92
resized,image_251.jpg,Raam,0.9358
resized,image_251.jpg,Zonnepaneel,0.0
resized,image_254.jpg,Raam,0.0
resized,image_254.jpg,Raam,0.1134
resized,image_254.jpg,Raam,0.0
resized,image_254.jpg,Raam,0.9015
resized,image_254.jpg,Raam,0.1293
resized,image_255.jpg,Raam,0.8913
resized,image_255.jpg,Deur,0.9297
resized,image_255.jpg,Deur,0.9777
resized,image_255.jpg,Deur,0.9464
resized,image_255.jpg,Raam,0.9184
resized,image_255.jpg,Raam,0.0
resized,image_255.jpg,Raam,0.9302
resized,image_255.jpg,Raam,0.5362
resized,image_255.jpg,Raam,0.0
resized,image_255.jpg,Deur,0.9204
resized,image_255.jpg,Raam,0.5521
resized,image_255.jpg,Raam,0.9599
resized,image_255.jpg,Raam,0.9368
resized,image_255.jpg,Raam,0.9152
resized,image_257.jpg,Raam,0.9376
resized,image_257.jpg,Zonnepaneel,0.8898
resized,image_257.jpg,Raam,0.0
resized,image_257.jpg,Raam,0.0
resized,image_257.jpg,Deur,0.9221
resized,image_258.jpg,Deur,0.9415
resized,image_258.jpg,Raam,0.7615
resized,image_258.jpg,Deur,0.0
resized,image_258.jpg,Raam,0.9278
resized,image_258.jpg,Raam,0.0
resized,image_258.jpg,Raam,0.6235
resized,image_26.jpg,Raam,0.8899
resized,image_26.jpg,Raam,0.8604
resized,image_26.jpg,Deur,0.0
resized,image_26.jpg,Raam,0.0
resized,image_261.jpg,Deur,0.9606
resized,image_261.jpg,Raam,0.8725
resized,image_261.jpg,Raam,0.8246
resized,image_261.jpg,Raam,0.0
resized,image_262.jpg,Raam,0.8772
resized,image_262.jpg,Raam,0.0
resized,image_262.jpg,Raam,0.8049
resized,image_262.jpg,Raam,0.0
resized,image_262.jpg,Raam,0.0
resized,image_262.jpg,Raam,0.0
resized,image_263.jpg,Deur,0.9258
resized,image_263.jpg,Raam,0.0
resized,image_263.jpg,Raam,0.908
resized,image_263.jpg,Raam,0.0
resized,image_263.jpg,Raam,0.8939
resized,image_263.jpg,Raam,0.8967
resized,image_263.jpg,Raam,0.0
resized,image_263.jpg,Raam,0.0
resized,image_263.jpg,Raam,0.0
resized,image_263.jpg,Raam,0.0
resized,image_263.jpg,Raam,0.9223
resized,image_263.jpg,Deur,0.8835
resized,image_263.jpg,Raam,0.8417
resized,image_263.jpg,Raam,0.9307
resized,image_263.jpg,Raam,0.9545
resized,image_263.jpg,Deur,0.8551
resized,image_263.jpg,Raam,0.9176
resized,image_264.jpg,Raam,0.8912
resized,image_264.jpg,Raam,0.6962
resized,image_265.jpg,Raam,0.8334
resized,image_265.jpg,Raam,0.8818
resized,image_265.jpg,Raam,0.0
resized,image_265.jpg,Raam,0.0
resized,image_265.jpg,Zonnepaneel,0.0
resized,image_265.jpg,Raam,0.0
resized,image_266.jpg,Raam,0.9614
resized,image_266.jpg,Raam,0.9251
resized,image_266.jpg,Raam,0.9168
resized,image_266.jpg,Raam,0.8239
resized,image_266.jpg,Raam,0.9462
resized,image_266.jpg,Deur,0.9129
resized,image_266.jpg,Raam,0.9282
resized,image_266.jpg,Raam,0.7907
resized,image_266.jpg,Raam,0.9236
resized,image_266.jpg,Deur,0.9168
resized,image_266.jpg,Raam,0.8954
resized,image_267.jpg,Raam,0.9216
resized,image_267.jpg,Deur,0.9631
resized,image_267.jpg,Raam,0.9094
resized,image_267.jpg,Raam,0.9258
resized,image_267.jpg,Raam,0.8736
resized,image_267.jpg,Raam,0.0
resized,image_267.jpg,Raam,0.9625
resized,image_267.jpg,Raam,0.9272
resized,image_267.jpg,Deur,0.8747
resized,image_267.jpg,Raam,0.8916
resized,image_267.jpg,Raam,0.8687
resized,image_267.jpg,Raam,0.9467
resized,image_267.jpg,Deur,0.8999
resized,image_267.jpg,Raam,0.9172
resized,image_267.jpg,Raam,0.8862
resized,image_267.jpg,Raam,0.9115
resized,image_267.jpg,Raam,0.9327
resized,image_267.jpg,Raam,0.7996
resized,image_268.jpg,Raam,0.982
resized,image_268.jpg,Raam,0.9797
resized,image_268.jpg,Raam,0.9679
resized,image_268.jpg,Raam,0.9655
resized,image_268.jpg,Raam,0.9773
resized,image_268.jpg,Deur,0.9462
resized,image_268.jpg,Raam,0.9093
resized,image_268.jpg,Raam,0.6884
resized,image_268.jpg,Raam,0.9266
resized,image_268.jpg,Raam,0.8246
resized,image_268.jpg,Raam,0.8831
resized,image_27.jpg,Raam,0.9236
resized,image_27.jpg,Raam,0.8523
resized,image_27.jpg,Raam,0.9496
resized,image_27.jpg,Raam,0.8649
resized,image_27.jpg,Raam,0.0
resized,image_27.jpg,Raam,0.0
resized,image_27.jpg,Deur,0.7952
resized,image_27.jpg,Raam,0.7532
resized,image_270.jpg,Raam,0.9335
